hash_par_vitima_suspeito,data_da_denuncia,denunciante,relacao_demandante_vitima,canal_de_atendimento,pais_de_origem_da_vitima,uf,estado,municipio,cenario_da_violacao,grupo_vulneravel,genero_da_vitima,idade_vitima,grau_instrucao_da_vitima,faixa_de_renda_da_vitima,raca_cor_da_vitima,deficiencia_vitima,genero_do_suspeito,idade_suspeito,grau_instrucao_do_suspeito,faixa_de_renda_do_suspeito,raca_cor_do_suspeito,deficiencia_suspeito,relacao_suspeito_x_vitima,denuncia_emergencial,nacionalidade_da_vitima,nacionalidade_do_suspeito,pais_de_origem_do_suspeito,etnia_da_vitima,etnia_do_suspeito,violacoes,motivacoes,agravantes,orientacao_sexual
E1017074809AD48A233DD81B84FDCA0E2EB53E3BA085BD8B8264F0F16615D373,20/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Piracicaba,CASA VÍTIMA,Violência Contra Criança ou Adolescente,MASCULINO,02 a 04 anos,N/D,N/D,N/D,NÃO,FEMININO,20 a 24 anos,N/D,N/D,BRANCA,N/D,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,POVOS E COMUNIDADES TRADICIONAIS,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_fisica.LESÃO CORPORAL;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.TORTURA PSÍQUICA,Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.AGRESSOR CONHECIDO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO",
026ECC1884F76B2B5DBFB6528B38AF36FDA9A9285E766DBF3BDD479F654BA926,21/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,BA,Bahia,Feira de Santana,N/D,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,LÍDER RELIGIOSO,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,Agravantes.RISCO DE MORTE,
3121C08D8B70B54852DFE3A71B50A78B63565D8124E8E9EF63834E9876511BB2,15/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Caiuá,UNIDADE PRISIONAL,Violência Contra Pessoa em Restrição de Liberdade,MASCULINO,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,HIERARQUICAMENTE SUPERIOR,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_fisica.LESÃO CORPORAL;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.ASSÉDIO MORAL;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,Agravantes.VÍTIMA PRESA EM INSTITUIÇÃO PÚBLICA,
B4A3A07220E7B5C1D4213368048E72B9E198A0586B18A40BA2C48C036A29BD5D,24/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,,SP,São Paulo,Piracicaba,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,10 a 11 anos,N/D,N/D,PARDA,NÃO,FEMININO,30 a 34 anos,N/D,1 A 3 SALÁRIOS MÍNIMOS,BRANCA,SIM,PAI/ MÃE,NÃO,BRASILEIRO(A),N/D,N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.EXPOSIÇÃO;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA,,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
737FA0F6329C79B3F560FC6B4D4F2AF4104AF9605F952D19F927A778958D6A40,21/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PA,Pará,Belém,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,MASCULINO,70 a 74 anos,N/D,N/D,N/D,N/D,FEMININO,40 a 44 anos,N/D,N/D,N/D,N/D,FILHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.CONSTRANGIMENTO;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
0FB1C46EFADDB04A8DD908DDBAE72BBE3E58097E49C8677519B2D807B6034D6A,05/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RN,Rio Grande do Norte,Natal,CASA VÍTIMA,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,N/D,ATÉ 1 SALÁRIO MÍNIMO,PARDA,NÃO,FEMININO,30 a 34 anos,N/D,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,NETO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_fisica.MAUS TRATOS;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS;Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
7A50DCF2248DF29B7520452F419DEA3B7AFBE2CA36D858A5D57E6B91E8B1269F,21/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Juiz de Fora,OUTROS,Violência Contra Criança ou Adolescente,MASCULINO,15 a 17 anos,N/D,N/D,N/D,N/D,MASCULINO,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.INJÚRIA;violencia_violacoes_gerais.LIBERDADE SEXUAL PSÍQUICA - ABUSO SEXUAL PSÍQUICO;violencia_violacoes_gerais.LIBERDADE SEXUAL FÍSICA - ABUSO SEXUAL FÍSICO,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
8E5C2A441B12F9F703661B6C85D4EE737194003BC6CCD7D12D6C3FD313644855,15/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PE,Pernambuco,Pesqueira,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,02 a 04 anos,N/D,N/D,N/D,N/D,FEMININO,25 a 29 anos,N/D,N/D,N/D,N/D,PAI/ MÃE,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.ASSÉDIO MORAL,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,Agravantes.AGRESSOR CONHECIDO,
D52A8317EF40EA211FAE8FA226BFFB6CE5A2CB678644F7D721B994B84D8AC04C,17/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Patrocínio do Muriaé,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,ENSINO FUNDAMENTAL INCOMPLETO,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,MASCULINO,45 a 49 anos,N/D,N/D,PRETA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.MAUS TRATOS;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.TORTURA PSÍQUICA;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA;Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
C9B7FFA8E0B48AE61AC783073B1266E97D557F5D579E36E3E45E24C4DB4BE8AF,14/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Itu,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,02 a 04 anos,N/D,N/D,PARDA,SIM,MASCULINO,40 a 44 anos,N/D,N/D,PRETA,NÃO,N/D,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
D88B06283E51DC7690388F08DF85F4DA990F95868E86FF6F4FD14281075DF0A3,17/05/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Franca,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,ENSINO FUNDAMENTAL INCOMPLETO,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,MASCULINO,20 a 24 anos,ENSINO MÉDIO INCOMPLETO,N/D,PARDA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.INJÚRIA;violencia_agressao_honra.DIFAMAÇÃO;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DO SEXO BIOLÓGICO;Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA;Motivação.EM RAZÃO DE CONDIÇÕES FÍSICAS,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
A3C39123E55C1B678E026E151C0F3468783775C75634C18ACA0B5032095B6B95,04/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,ES,Espírito Santo,Vila Velha,LOCAL DE TRABALHO DO AGRESSOR,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,,
F56A615DC4CF4A546BB52FF263BF9C238367DFBC0265CDFEDD967816D46D5236,23/01/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO CARTA,BRASIL,SP,São Paulo,São Paulo,UNIDADE PRISIONAL,Violência Contra Pessoa em Restrição de Liberdade,MASCULINO,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE FORMAL,,Agravantes.VÍTIMA PRESA EM INSTITUIÇÃO PÚBLICA,
3FF188C63DA2E19C167ECF2B0AA4F99E410191EE439DF97B110073CA936216AF,23/06/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Nova Iguaçu,CASA VÍTIMA,Violência Contra Pessoa Idosa,FEMININO,65 a 69 anos,N/D,N/D,N/D,N/D,FEMININO,15 a 17 anos,N/D,N/D,N/D,N/D,NETO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.TORTURA PSÍQUICA,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
90210A06BC3B12A2300F06F63B2A538917A52238A46F9108D2AC2883393CD258,07/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,São Sebastião do Maranhão,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,MASCULINO,75 a 79 anos,ANALFABETO,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,BRASILEIRO(A),N/D,N/D,N/D,N/D,violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
4A37444FEB3A60A882E7FB692F1AB714A3F7EE9EFA4CBDFAEE662A9EF1140B06,04/04/2020 00:00,TERCEIRO,PAI/ MÃE,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Magé,CASA DO SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,00 a 1 ano,N/D,N/D,BRANCA,NÃO,MASCULINO,25 a 29 anos,ENSINO MÉDIO COMPLETO,N/D,PRETA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
40BF753E217FC5570BA4020B0B7E33065F3C07D46D2761EAD833FDE52EC53C78,03/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Rio de Janeiro,MANICÔMIO/HOSPITAL PSIQUIÁTRICO/CASA DE SAÚDE MENTAL,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,BRASILEIRO(A),N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,,
66D56B1788ED338DCA39B8166E3410612AB88441143D614DDB534E57A7D22ED8,18/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,BA,Bahia,Riacho de Santana,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,N/D,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,N/D,N/D,PRETA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.TORTURA FÍSICA;violencia_fisica.LESÃO CORPORAL;violencia_fisica.MAUS TRATOS;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.TORTURA PSÍQUICA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
B3B73163B4DC9A74488ECADA3BCDEEF5032578F80120742022412917A3CD39B9,28/01/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Jacutinga,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,18 a 19 anos,ENSINO FUNDAMENTAL COMPLETO,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,FEMININO,35 a 39 anos,N/D,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.LESÃO CORPORAL;violencia_fisica.MAUS TRATOS;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_agressao_honra.CALÚNIA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS;Motivação.EM RAZÃO DA IDADE,Agravantes.AGRESSOR CONHECIDO,
B275721F8C864E48F5E30A5BB569759686A5373B6710D4E8C89ED13D97AA176F,14/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AM,Amazonas,Manaus,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,N/D,N/D,N/D,PARDA,NÃO,FEMININO,35 a 39 anos,N/D,N/D,PARDA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
ECC390E8FF446F227FBFF1724B6624D8913E3A058D8AD840757BD27AFEF79BC0,21/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RN,Rio Grande do Norte,Natal,LOCAL DE TRABALHO DA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
D09B2845D3886401D52D34025FD5CC8D0401C23EAA42061F1D8DD98E51CD52FF,23/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Rio de Janeiro,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,SIM,FEMININO,35 a 39 anos,N/D,N/D,BRANCA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.OUTROS;violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.ASSÉDIO MORAL;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE FORMAL,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.AGRESSOR CONHECIDO;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.VIOLÊNCIA NO ÂMBITO DOMÉSTICO - COABITAÇÃO E HOSPITALIDADE",
FCF1569218D674E165688F3F448D1639F503AC77372548D29A505FCF30A573B6,28/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PB,Paraíba,Aparecida,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,N/D,N/D,NÃO,MASCULINO,45 a 49 anos,N/D,N/D,N/D,NÃO,FILHO(A),NÃO,BRASILEIRO(A),N/D,N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.OUTROS;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA,Motivação.EM RAZÃO DO SEXO BIOLÓGICO;Motivação.EM RAZÃO DA IDADE,"Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CONHECIDO;Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES",
B4976ABFCAB23AB9B159D621C731C04BBA9865C1F24526CF71FDE94126DBC4C7,04/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MA,Maranhão,Lago Verde,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,12 a 14 anos,N/D,N/D,N/D,N/D,MASCULINO,15 a 17 anos,N/D,N/D,N/D,N/D,PRIMO(A),RISCO IMINENTE DE MORTE DA VÍTIMA,N/D,N/D,N/D,N/D,N/D,violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.CALÚNIA;violencia_agressao_honra.DIFAMAÇÃO;violencia_violacoes_gerais.LIBERDADE SEXUAL FÍSICA - ESTUPRO,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
BD1A0D37580821B5489D9710EC16860B34E7A6ED9F3E5A1D62752F1FD57FEB6D,17/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,CE,Ceará,Fortaleza,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,12 a 14 anos,N/D,N/D,N/D,N/D,FEMININO,30 a 34 anos,N/D,N/D,N/D,N/D,PAI/ MÃE,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.LESÃO CORPORAL;violencia_fisica.MAUS TRATOS;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS;Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
24E6FA7FA1F626C97A4F5D2178FF1CC165CAC13C3D0B6879028C22A39D5AED8E,07/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PI,Piauí,Parnaíba,CASA VÍTIMA,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,N/D,N/D,N/D,N/D,MASCULINO,70 a 74 anos,N/D,N/D,N/D,N/D,FILHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.CONSTRANGIMENTO,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CONHECIDO;Agravantes.VIOLÊNCIA NO ÂMBITO DOMÉSTICO - COABITAÇÃO E HOSPITALIDADE",
